 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -852522944
   500000000.000000        11745854.0000000     
 (25600.0000000000,0.000000000000000E+000)
 (9929029.00000000,6.698238145244624E-004)
 (30284.3170666537,-2.043015160682308E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
 21     0.1168616089E+000+/-     0.031559%    +i  -0.5527354549E-001+/-     0.031560%
 22     0.1244328293E+000+/-     0.030860%    +i  -0.5286450574E-001+/-     0.030861%
 23     0.1305530664E+000+/-     0.030373%    +i  -0.4936504364E-001+/-     0.030374%
 24     0.1253365532E+000+/-     0.031219%    +i  -0.4174659297E-001+/-     0.031222%
 25     0.1269350184E+000+/-     0.031219%    +i  -0.3659862055E-001+/-     0.031223%
 26     0.1377832061E+000+/-     0.030124%    +i  -0.3389521380E-001+/-     0.030130%
 27     0.1421873722E+000+/-     0.029788%    +i  -0.2897565604E-001+/-     0.029799%
 28     0.1523915398E+000+/-     0.028879%    +i  -0.2469762535E-001+/-     0.028899%
 29     0.1380504012E+000+/-     0.030429%    +i  -0.1670501262E-001+/-     0.030472%
 30     0.1439988757E+000+/-     0.029854%    +i  -0.1159384295E-001+/-     0.029961%
 31     0.1367571714E+000+/-     0.030671%    +i  -0.5503488485E-002+/-     0.031159%
 32     0.1382840007E+000+/-     0.030514%    +i  -0.4679290569E-010+/-     0.000000%
 33     0.1367571714E+000+/-     0.030671%    +i   0.5503488392E-002+/-     0.031159%
 34     0.1439988757E+000+/-     0.029854%    +i   0.1159384285E-001+/-     0.029961%
 35     0.1380504012E+000+/-     0.030429%    +i   0.1670501252E-001+/-     0.030472%
 36     0.1523915398E+000+/-     0.028879%    +i   0.2469762524E-001+/-     0.028899%
 37     0.1421873723E+000+/-     0.029788%    +i   0.2897565594E-001+/-     0.029799%
 38     0.1377832061E+000+/-     0.030124%    +i   0.3389521371E-001+/-     0.030130%
 39     0.1269350184E+000+/-     0.031219%    +i   0.3659862046E-001+/-     0.031223%
 40     0.1253365532E+000+/-     0.031219%    +i   0.4174659289E-001+/-     0.031222%
 41     0.1305530664E+000+/-     0.030373%    +i   0.4936504356E-001+/-     0.030374%
 42     0.1244328294E+000+/-     0.030860%    +i   0.5286450565E-001+/-     0.030861%
 43     0.1168616089E+000+/-     0.031559%    +i   0.5527354541E-001+/-     0.031560%
 44     0.1244717195E+000+/-     0.030275%    +i   0.6511833596E-001+/-     0.030275%
 45     0.1067921457E+000+/-     0.032325%    +i   0.6147586632E-001+/-     0.032325%
 46     0.1192632356E+000+/-     0.030220%    +i   0.7519923695E-001+/-     0.030220%
 47     0.1101975018E+000+/-     0.031023%    +i   0.7585455273E-001+/-     0.031023%
 48     0.1130269424E+000+/-     0.030192%    +i   0.8471280127E-001+/-     0.030192%
 49     0.1128168611E+000+/-     0.029748%    +i   0.9188091309E-001+/-     0.029748%
 50     0.1070829534E+000+/-     0.030015%    +i   0.9465844294E-001+/-     0.030015%
 51     0.1009527022E+000+/-     0.030345%    +i   0.9675593358E-001+/-     0.030345%
 52     0.9641085945E-001+/-     0.030429%    +i   0.1002127099E+000+/-     0.030429%
 53     0.9399337743E-001+/-     0.030151%    +i   0.1059511582E+000+/-     0.030151%
 54     0.9249595032E-001+/-     0.029683%    +i   0.1131445019E+000+/-     0.029682%
 55     0.8494711388E-001+/-     0.030179%    +i   0.1130101644E+000+/-     0.030178%
 56     0.7974789884E-001+/-     0.030290%    +i   0.1154870201E+000+/-     0.030289%
 57     0.7806429931E-001+/-     0.029684%    +i   0.1235423078E+000+/-     0.029683%
 58     0.7514743463E-001+/-     0.029262%    +i   0.1302664054E+000+/-     0.029260%
 59     0.7467672564E-001+/-     0.028276%    +i   0.1427169715E+000+/-     0.028273%
 60     0.6572626577E-001+/-     0.028932%    +i   0.1391176930E+000+/-     0.028928%
 61     0.6312059311E-001+/-     0.028223%    +i   0.1488882233E+000+/-     0.028217%
 62     0.6014933060E-001+/-     0.027502%    +i   0.1593677416E+000+/-     0.027493%
 63     0.5249327955E-001+/-     0.027781%    +i   0.1585269154E+000+/-     0.027767%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -852522944
   3000000000.00000        70566858.0000000     
 (25600.0000000000,0.000000000000000E+000)
 (59674010.0000000,2.424715859662686E-002)
 (30273.0043581787,-1.230073758859402E-005)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.4682317971E-001+/-     0.036202%    +i  -0.1568216069E+000+/-     0.036202%
  1     0.5303199850E-001+/-     0.025218%    +i  -0.1602543925E+000+/-     0.025206%
  2     0.5934512255E-001+/-     0.025262%    +i  -0.1573392409E+000+/-     0.025254%
  3     0.6321638471E-001+/-     0.025740%    +i  -0.1490914834E+000+/-     0.025734%
  4     0.6605387857E-001+/-     0.026338%    +i  -0.1398320961E+000+/-     0.026334%
  5     0.7512316256E-001+/-     0.025728%    +i  -0.1435844106E+000+/-     0.025726%
  6     0.7672535750E-001+/-     0.026427%    +i  -0.1330387084E+000+/-     0.026426%
  7     0.7831060794E-001+/-     0.027048%    +i  -0.1239400039E+000+/-     0.027047%
  8     0.8018935493E-001+/-     0.027566%    +i  -0.1161449426E+000+/-     0.027566%
  9     0.8518330058E-001+/-     0.027504%    +i  -0.1133401150E+000+/-     0.027503%
 10     0.9231522260E-001+/-     0.027116%    +i  -0.1129267662E+000+/-     0.027116%
 11     0.9237842953E-001+/-     0.027756%    +i  -0.1041410153E+000+/-     0.027756%
 12     0.9413862093E-001+/-     0.028105%    +i  -0.9784363150E-001+/-     0.028105%
 13     0.1014303243E+000+/-     0.027629%    +i  -0.9721690426E-001+/-     0.027629%
 14     0.1035765832E+000+/-     0.027853%    +i  -0.9156080370E-001+/-     0.027853%
 15     0.1106029618E+000+/-     0.027420%    +i  -0.9007562159E-001+/-     0.027420%
 16     0.1123388036E+000+/-     0.027639%    +i  -0.8419729063E-001+/-     0.027639%
 17     0.1136977662E+000+/-     0.027874%    +i  -0.7826287828E-001+/-     0.027874%
 18     0.1207517979E+000+/-     0.027410%    +i  -0.7613299529E-001+/-     0.027410%
 19     0.1067043520E+000+/-     0.029514%    +i  -0.6142667866E-001+/-     0.029514%
 20     0.1238232985E+000+/-     0.027703%    +i  -0.6478135392E-001+/-     0.027703%
 21     0.1179859639E+000+/-     0.028665%    +i  -0.5581492512E-001+/-     0.028665%
 22     0.1243677049E+000+/-     0.028172%    +i  -0.5285581933E-001+/-     0.028172%
 23     0.1277014048E+000+/-     0.028027%    +i  -0.4829189728E-001+/-     0.028029%
 24     0.1237313426E+000+/-     0.028677%    +i  -0.4121144557E-001+/-     0.028679%
 25     0.1297380711E+000+/-     0.028183%    +i  -0.3741536570E-001+/-     0.028186%
 26     0.1351776149E+000+/-     0.027756%    +i  -0.3325402713E-001+/-     0.027762%
 27     0.1413435189E+000+/-     0.027267%    +i  -0.2880160048E-001+/-     0.027277%
 28     0.1475756931E+000+/-     0.026783%    +i  -0.2392760389E-001+/-     0.026802%
 29     0.1356451938E+000+/-     0.028016%    +i  -0.1639874748E-001+/-     0.028056%
 30     0.1395039734E+000+/-     0.027682%    +i  -0.1125373413E-001+/-     0.027781%
 31     0.1341647874E+000+/-     0.028261%    +i  -0.5382819364E-002+/-     0.028714%
 32     0.1404928409E+000+/-     0.027629%    +i  -0.5708602780E-010+/-     0.000000%
 33     0.1341647874E+000+/-     0.028261%    +i   0.5382819255E-002+/-     0.028714%
 34     0.1395039734E+000+/-     0.027682%    +i   0.1125373402E-001+/-     0.027781%
 35     0.1356451938E+000+/-     0.028016%    +i   0.1639874737E-001+/-     0.028056%
 36     0.1475756931E+000+/-     0.026783%    +i   0.2392760377E-001+/-     0.026802%
 37     0.1413435189E+000+/-     0.027267%    +i   0.2880160037E-001+/-     0.027277%
 38     0.1351776149E+000+/-     0.027756%    +i   0.3325402702E-001+/-     0.027762%
 39     0.1297380711E+000+/-     0.028183%    +i   0.3741536560E-001+/-     0.028186%
 40     0.1237313426E+000+/-     0.028677%    +i   0.4121144547E-001+/-     0.028679%
 41     0.1277014048E+000+/-     0.028027%    +i   0.4829189717E-001+/-     0.028029%
 42     0.1243677049E+000+/-     0.028172%    +i   0.5285581923E-001+/-     0.028172%
 43     0.1179859640E+000+/-     0.028665%    +i   0.5581492503E-001+/-     0.028665%
 44     0.1238232986E+000+/-     0.027703%    +i   0.6478135382E-001+/-     0.027703%
 45     0.1067043520E+000+/-     0.029514%    +i   0.6142667857E-001+/-     0.029514%
 46     0.1207517979E+000+/-     0.027410%    +i   0.7613299520E-001+/-     0.027410%
 47     0.1136977662E+000+/-     0.027874%    +i   0.7826287819E-001+/-     0.027874%
 48     0.1123388036E+000+/-     0.027639%    +i   0.8419729054E-001+/-     0.027639%
 49     0.1106029619E+000+/-     0.027420%    +i   0.9007562150E-001+/-     0.027420%
 50     0.1035765832E+000+/-     0.027853%    +i   0.9156080362E-001+/-     0.027853%
 51     0.1014303244E+000+/-     0.027629%    +i   0.9721690417E-001+/-     0.027629%
 52     0.9413862101E-001+/-     0.028105%    +i   0.9784363143E-001+/-     0.028105%
 53     0.9237842961E-001+/-     0.027756%    +i   0.1041410152E+000+/-     0.027756%
 54     0.9231522269E-001+/-     0.027116%    +i   0.1129267661E+000+/-     0.027116%
 55     0.8518330067E-001+/-     0.027504%    +i   0.1133401150E+000+/-     0.027503%
 56     0.8018935503E-001+/-     0.027566%    +i   0.1161449425E+000+/-     0.027566%
 57     0.7831060804E-001+/-     0.027048%    +i   0.1239400038E+000+/-     0.027047%
 58     0.7672535761E-001+/-     0.026427%    +i   0.1330387083E+000+/-     0.026426%
 59     0.7512316268E-001+/-     0.025728%    +i   0.1435844105E+000+/-     0.025726%
 60     0.6605387868E-001+/-     0.026338%    +i   0.1398320960E+000+/-     0.026334%
 61     0.6321638483E-001+/-     0.025740%    +i   0.1490914834E+000+/-     0.025734%
 62     0.5934512268E-001+/-     0.025262%    +i   0.1573392409E+000+/-     0.025254%
 63     0.5303199863E-001+/-     0.025218%    +i   0.1602543924E+000+/-     0.025206%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -852522944
   3500000000.00000        82374330.0000000     
 (25600.0000000000,0.000000000000000E+000)
 (69671633.0000000,3.305451300376881E-002)
 (30267.4525800192,-1.435987448287885E-005)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.4762039368E-001+/-     0.033223%    +i  -0.1594919856E+000+/-     0.033223%
  1     0.5227848180E-001+/-     0.023504%    +i  -0.1580168290E+000+/-     0.023492%
  2     0.5979342756E-001+/-     0.023288%    +i  -0.1585741480E+000+/-     0.023281%
  3     0.6330885898E-001+/-     0.023808%    +i  -0.1492536754E+000+/-     0.023803%
  4     0.6751227453E-001+/-     0.024108%    +i  -0.1429437675E+000+/-     0.024105%
  5     0.7598247916E-001+/-     0.023678%    +i  -0.1451927692E+000+/-     0.023676%
  6     0.7600188540E-001+/-     0.024575%    +i  -0.1317685082E+000+/-     0.024574%
  7     0.7717884092E-001+/-     0.025215%    +i  -0.1221534273E+000+/-     0.025214%
  8     0.8172073233E-001+/-     0.025270%    +i  -0.1183829160E+000+/-     0.025270%
  9     0.8769611702E-001+/-     0.025087%    +i  -0.1166817495E+000+/-     0.025086%
 10     0.9284260024E-001+/-     0.025024%    +i  -0.1135811713E+000+/-     0.025023%
 11     0.9131303005E-001+/-     0.025837%    +i  -0.1029417259E+000+/-     0.025837%
 12     0.9495786766E-001+/-     0.025898%    +i  -0.9869951940E-001+/-     0.025898%
 13     0.1022570470E+000+/-     0.025466%    +i  -0.9801724022E-001+/-     0.025466%
 14     0.1046816016E+000+/-     0.025641%    +i  -0.9253605219E-001+/-     0.025641%
 15     0.1098319696E+000+/-     0.025466%    +i  -0.8944769610E-001+/-     0.025466%
 16     0.1117283306E+000+/-     0.025649%    +i  -0.8373956171E-001+/-     0.025649%
 17     0.1133476936E+000+/-     0.025837%    +i  -0.7802288341E-001+/-     0.025837%
 18     0.1219958164E+000+/-     0.025237%    +i  -0.7691702585E-001+/-     0.025238%
 19     0.1100234853E+000+/-     0.026899%    +i  -0.6333279427E-001+/-     0.026899%
 20     0.1216820378E+000+/-     0.025863%    +i  -0.6366239754E-001+/-     0.025863%
 21     0.1181607653E+000+/-     0.026509%    +i  -0.5589804366E-001+/-     0.026509%
 22     0.1249536432E+000+/-     0.026011%    +i  -0.5309829927E-001+/-     0.026012%
 23     0.1269923157E+000+/-     0.026011%    +i  -0.4801799816E-001+/-     0.026012%
 24     0.1226225543E+000+/-     0.026659%    +i  -0.4084131408E-001+/-     0.026661%
 25     0.1287722200E+000+/-     0.026180%    +i  -0.3714132318E-001+/-     0.026183%
 26     0.1354040485E+000+/-     0.025666%    +i  -0.3330898129E-001+/-     0.025672%
 27     0.1397846710E+000+/-     0.025375%    +i  -0.2847531930E-001+/-     0.025385%
 28     0.1464375199E+000+/-     0.024883%    +i  -0.2374616351E-001+/-     0.024901%
 29     0.1365169228E+000+/-     0.025846%    +i  -0.1650289196E-001+/-     0.025882%
 30     0.1377049046E+000+/-     0.025785%    +i  -0.1112334391E-001+/-     0.025878%
 31     0.1350131409E+000+/-     0.026073%    +i  -0.5417495546E-002+/-     0.026490%
 32     0.1350297491E+000+/-     0.026082%    +i  -0.6406255178E-010+/-     0.000000%
 33     0.1350131409E+000+/-     0.026073%    +i   0.5417495418E-002+/-     0.026490%
 34     0.1377049046E+000+/-     0.025785%    +i   0.1112334378E-001+/-     0.025878%
 35     0.1365169228E+000+/-     0.025846%    +i   0.1650289183E-001+/-     0.025882%
 36     0.1464375199E+000+/-     0.024883%    +i   0.2374616337E-001+/-     0.024901%
 37     0.1397846710E+000+/-     0.025375%    +i   0.2847531917E-001+/-     0.025385%
 38     0.1354040485E+000+/-     0.025666%    +i   0.3330898116E-001+/-     0.025672%
 39     0.1287722200E+000+/-     0.026180%    +i   0.3714132306E-001+/-     0.026183%
 40     0.1226225543E+000+/-     0.026659%    +i   0.4084131397E-001+/-     0.026661%
 41     0.1269923157E+000+/-     0.026011%    +i   0.4801799804E-001+/-     0.026012%
 42     0.1249536432E+000+/-     0.026011%    +i   0.5309829916E-001+/-     0.026012%
 43     0.1181607654E+000+/-     0.026509%    +i   0.5589804355E-001+/-     0.026509%
 44     0.1216820378E+000+/-     0.025863%    +i   0.6366239743E-001+/-     0.025863%
 45     0.1100234853E+000+/-     0.026899%    +i   0.6333279416E-001+/-     0.026899%
 46     0.1219958165E+000+/-     0.025237%    +i   0.7691702574E-001+/-     0.025238%
 47     0.1133476936E+000+/-     0.025837%    +i   0.7802288330E-001+/-     0.025837%
 48     0.1117283307E+000+/-     0.025649%    +i   0.8373956161E-001+/-     0.025649%
 49     0.1098319697E+000+/-     0.025466%    +i   0.8944769600E-001+/-     0.025466%
 50     0.1046816017E+000+/-     0.025641%    +i   0.9253605209E-001+/-     0.025641%
 51     0.1022570471E+000+/-     0.025466%    +i   0.9801724013E-001+/-     0.025466%
 52     0.9495786775E-001+/-     0.025898%    +i   0.9869951931E-001+/-     0.025898%
 53     0.9131303014E-001+/-     0.025837%    +i   0.1029417258E+000+/-     0.025837%
 54     0.9284260034E-001+/-     0.025024%    +i   0.1135811712E+000+/-     0.025023%
 55     0.8769611713E-001+/-     0.025087%    +i   0.1166817494E+000+/-     0.025086%
 56     0.8172073244E-001+/-     0.025270%    +i   0.1183829159E+000+/-     0.025270%
 57     0.7717884103E-001+/-     0.025215%    +i   0.1221534272E+000+/-     0.025214%
 58     0.7600188553E-001+/-     0.024575%    +i   0.1317685082E+000+/-     0.024574%
 59     0.7598247930E-001+/-     0.023678%    +i   0.1451927691E+000+/-     0.023676%
 60     0.6751227467E-001+/-     0.024108%    +i   0.1429437674E+000+/-     0.024105%
 61     0.6330885912E-001+/-     0.023808%    +i   0.1492536753E+000+/-     0.023803%
 62     0.5979342771E-001+/-     0.023288%    +i   0.1585741480E+000+/-     0.023281%
 63     0.5227848195E-001+/-     0.023504%    +i   0.1580168290E+000+/-     0.023492%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -852522944
   3500000000.00000        80106098.0000000     
 (25600.0000000000,0.000000000000000E+000)
 (66352427.0000000,2.435420398370573E-002)
 (30906.4219881512,-1.134399055977143E-005)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.5034702493E-001+/-     0.038879%    +i  -0.1462859761E+000+/-     0.035311%
  1     0.2334860873E-001+/-     0.083475%    +i  -0.1772613291E+000+/-     0.022434%
  2     0.3036013257E-001+/-     0.066230%    +i  -0.1792062348E+000+/-     0.022261%
  3     0.4029392010E-001+/-     0.049187%    +i  -0.1694876866E+000+/-     0.022839%
  4     0.4372166968E-001+/-     0.046103%    +i  -0.1651676235E+000+/-     0.023091%
  5     0.5661974038E-001+/-     0.036519%    +i  -0.1653905017E+000+/-     0.022971%
  6     0.5770121431E-001+/-     0.035881%    +i  -0.1585964119E+000+/-     0.023428%
  7     0.6329746986E-001+/-     0.033938%    +i  -0.1540793808E+000+/-     0.023676%
  8     0.6971489604E-001+/-     0.031449%    +i  -0.1429162135E+000+/-     0.024375%
  9     0.7694539582E-001+/-     0.029635%    +i  -0.1395777281E+000+/-     0.024473%
 10     0.8637043581E-001+/-     0.027908%    +i  -0.1380703820E+000+/-     0.024340%
 11     0.8837846807E-001+/-     0.027757%    +i  -0.1320412653E+000+/-     0.024770%
 12     0.9151055275E-001+/-     0.027394%    +i  -0.1301512079E+000+/-     0.024895%
 13     0.1013486912E+000+/-     0.026341%    +i  -0.1229262089E+000+/-     0.025011%
 14     0.1072199351E+000+/-     0.025900%    +i  -0.1212774367E+000+/-     0.024997%
 15     0.1136906005E+000+/-     0.025418%    +i  -0.1157587571E+000+/-     0.025077%
 16     0.1169513556E+000+/-     0.025243%    +i  -0.1128808190E+000+/-     0.025235%
 17     0.1232808273E+000+/-     0.025161%    +i  -0.1026281031E+000+/-     0.025612%
 18     0.1305479098E+000+/-     0.024822%    +i  -0.9661568603E-001+/-     0.025585%
 19     0.1213078440E+000+/-     0.025995%    +i  -0.8464688076E-001+/-     0.027211%
 20     0.1373435799E+000+/-     0.024765%    +i  -0.8444534457E-001+/-     0.026179%
 21     0.1309778192E+000+/-     0.025645%    +i  -0.7231491458E-001+/-     0.027442%
 22     0.1417445190E+000+/-     0.024886%    +i  -0.7121976039E-001+/-     0.027120%
 23     0.1468313630E+000+/-     0.024696%    +i  -0.6541064332E-001+/-     0.027419%
 24     0.1400355523E+000+/-     0.025603%    +i  -0.5157155676E-001+/-     0.028935%
 25     0.1496668948E+000+/-     0.024910%    +i  -0.4930574881E-001+/-     0.029142%
 26     0.1560765372E+000+/-     0.024490%    +i  -0.4642223258E-001+/-     0.029546%
 27     0.1690437644E+000+/-     0.023735%    +i  -0.3980870213E-001+/-     0.031151%
 28     0.1705500797E+000+/-     0.023735%    +i  -0.3118107076E-001+/-     0.033699%
 29     0.1629602653E+000+/-     0.024384%    +i  -0.2282996656E-001+/-     0.041361%
 30     0.1622561896E+000+/-     0.024487%    +i  -0.1501877710E-001+/-     0.053306%
 31     0.1570238865E+000+/-     0.024946%    +i  -0.5321815322E-002+/-     0.132359%
 32     0.1641389740E+000+/-     0.024404%    +i  -0.6024608646E-010+/-     0.000000%
 33     0.1570238865E+000+/-     0.024946%    +i   0.5321815207E-002+/-     0.132359%
 34     0.1622561896E+000+/-     0.024487%    +i   0.1501877698E-001+/-     0.053306%
 35     0.1629602653E+000+/-     0.024384%    +i   0.2282996644E-001+/-     0.041361%
 36     0.1705500797E+000+/-     0.023735%    +i   0.3118107063E-001+/-     0.033699%
 37     0.1690437644E+000+/-     0.023735%    +i   0.3980870201E-001+/-     0.031151%
 38     0.1560765373E+000+/-     0.024490%    +i   0.4642223246E-001+/-     0.029546%
 39     0.1496668948E+000+/-     0.024910%    +i   0.4930574870E-001+/-     0.029142%
 40     0.1400355523E+000+/-     0.025603%    +i   0.5157155666E-001+/-     0.028935%
 41     0.1468313631E+000+/-     0.024696%    +i   0.6541064321E-001+/-     0.027419%
