 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -551770714
 55    -0.1969403704E-001+/-     0.100025%    +i   0.1725051197E+000+/-     0.011304%
 56    -0.2823252707E-001+/-     0.071964%    +i   0.1684031285E+000+/-     0.011112%
 57    -0.4784112619E-001+/-     0.043863%    +i   0.1710492503E+000+/-     0.010767%
 58    -0.5124001293E-001+/-     0.042342%    +i   0.1654178608E+000+/-     0.010534%
 59    -0.6436464107E-001+/-     0.035056%    +i   0.1620326904E+000+/-     0.010362%
 60    -0.8501520025E-001+/-     0.027189%    +i   0.1589910380E+000+/-     0.010143%
 61    -0.9045284928E-001+/-     0.026390%    +i   0.1534737853E+000+/-     0.009929%
 62    -0.1068591504E+000+/-     0.023015%    +i   0.1477592318E+000+/-     0.009767%
 63    -0.1155509670E+000+/-     0.021283%    +i   0.1360295727E+000+/-     0.009784%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -551770714
   24000000000.0000        654243581.000000     
 (25600.0000000000,0.000000000000000E+000)
 (571773368.000000,3.124135693316414E-002)
 (29292.4375477383,-1.600521374530533E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.1047040257E+000+/-     0.022375%    +i  -0.6484983587E-001+/-     0.019709%
  1    -0.1167915199E+000+/-     0.020869%    +i  -0.1361394674E+000+/-     0.009665%
  2    -0.1072362608E+000+/-     0.022660%    +i  -0.1471579601E+000+/-     0.009676%
  3    -0.9084062147E-001+/-     0.026009%    +i  -0.1533338232E+000+/-     0.009819%
  4    -0.8513373313E-001+/-     0.026822%    +i  -0.1583441106E+000+/-     0.010049%
  5    -0.6491878167E-001+/-     0.034436%    +i  -0.1623032824E+000+/-     0.010233%
  6    -0.5150933540E-001+/-     0.041680%    +i  -0.1652364649E+000+/-     0.010421%
  7    -0.4808137883E-001+/-     0.043218%    +i  -0.1710952589E+000+/-     0.010643%
  8    -0.2780724467E-001+/-     0.072347%    +i  -0.1680220778E+000+/-     0.010997%
  9    -0.1947030946E-001+/-     0.100136%    +i  -0.1721076505E+000+/-     0.011188%
 10    -0.3761154240E-002+/-     0.508377%    +i  -0.1728801783E+000+/-     0.011453%
 11     0.5874687675E-002+/-     0.313773%    +i  -0.1743635189E+000+/-     0.011682%
 12     0.2307189078E-001+/-     0.078479%    +i  -0.1708670919E+000+/-     0.012035%
 13     0.3648334198E-001+/-     0.049152%    +i  -0.1711278783E+000+/-     0.012301%
 14     0.5136299168E-001+/-     0.034512%    +i  -0.1653219118E+000+/-     0.012845%
 15     0.5713523102E-001+/-     0.029515%    +i  -0.1657129720E+000+/-     0.013075%
 16     0.7135564418E-001+/-     0.023619%    +i  -0.1591676345E+000+/-     0.013637%
 17     0.8393639907E-001+/-     0.020067%    +i  -0.1529732026E+000+/-     0.014284%
 18     0.9753374609E-001+/-     0.017345%    +i  -0.1438894506E+000+/-     0.015075%
 19     0.1054494435E+000+/-     0.015829%    +i  -0.1438619800E+000+/-     0.015432%
 20     0.1123599597E+000+/-     0.014585%    +i  -0.1308331593E+000+/-     0.016512%
 21     0.1257348560E+000+/-     0.013396%    +i  -0.1208389877E+000+/-     0.017875%
 22     0.1294395157E+000+/-     0.012759%    +i  -0.1177637500E+000+/-     0.018494%
 23     0.1425572785E+000+/-     0.012010%    +i  -0.1022219585E+000+/-     0.020983%
 24     0.1462171343E+000+/-     0.011639%    +i  -0.9480263877E-001+/-     0.022510%
 25     0.1541049781E+000+/-     0.011133%    +i  -0.8441856909E-001+/-     0.024971%
 26     0.1629421208E+000+/-     0.010790%    +i  -0.6967442430E-001+/-     0.029880%
 27     0.1646261995E+000+/-     0.010675%    +i  -0.6264416390E-001+/-     0.033303%
 28     0.1700299136E+000+/-     0.010473%    +i  -0.4462740102E-001+/-     0.045647%
 29     0.1736246631E+000+/-     0.010350%    +i  -0.3480724953E-001+/-     0.058564%
 30     0.1755228517E+000+/-     0.010261%    +i  -0.2714760888E-001+/-     0.074679%
 31     0.1813262485E+000+/-     0.010133%    +i  -0.1203717400E-001+/-     0.169543%
 32     0.1815340550E+000+/-     0.010107%    +i  -0.9918912849E-011+/-     0.000000%
 33     0.1813262485E+000+/-     0.010133%    +i   0.1203717398E-001+/-     0.169543%
 34     0.1755228517E+000+/-     0.010261%    +i   0.2714760886E-001+/-     0.074679%
 35     0.1736246631E+000+/-     0.010350%    +i   0.3480724951E-001+/-     0.058564%
 36     0.1700299136E+000+/-     0.010473%    +i   0.4462740100E-001+/-     0.045647%
 37     0.1646261995E+000+/-     0.010675%    +i   0.6264416388E-001+/-     0.033303%
 38     0.1629421208E+000+/-     0.010790%    +i   0.6967442428E-001+/-     0.029880%
 39     0.1541049781E+000+/-     0.011133%    +i   0.8441856907E-001+/-     0.024971%
 40     0.1462171343E+000+/-     0.011639%    +i   0.9480263876E-001+/-     0.022510%
 41     0.1425572785E+000+/-     0.012010%    +i   0.1022219585E+000+/-     0.020983%
 42     0.1294395157E+000+/-     0.012759%    +i   0.1177637500E+000+/-     0.018494%
 43     0.1257348560E+000+/-     0.013396%    +i   0.1208389876E+000+/-     0.017875%
 44     0.1123599597E+000+/-     0.014585%    +i   0.1308331593E+000+/-     0.016512%
 45     0.1054494435E+000+/-     0.015829%    +i   0.1438619800E+000+/-     0.015432%
 46     0.9753374611E-001+/-     0.017345%    +i   0.1438894506E+000+/-     0.015075%
 47     0.8393639909E-001+/-     0.020067%    +i   0.1529732026E+000+/-     0.014284%
 48     0.7135564420E-001+/-     0.023619%    +i   0.1591676345E+000+/-     0.013637%
 49     0.5713523104E-001+/-     0.029515%    +i   0.1657129720E+000+/-     0.013075%
 50     0.5136299170E-001+/-     0.034512%    +i   0.1653219118E+000+/-     0.012845%
 51     0.3648334200E-001+/-     0.049152%    +i   0.1711278783E+000+/-     0.012301%
 52     0.2307189080E-001+/-     0.078479%    +i   0.1708670919E+000+/-     0.012035%
 53     0.5874687694E-002+/-     0.313773%    +i   0.1743635189E+000+/-     0.011682%
 54    -0.3761154221E-002+/-     0.508377%    +i   0.1728801783E+000+/-     0.011453%
 55    -0.1947030944E-001+/-     0.100136%    +i   0.1721076505E+000+/-     0.011188%
 56    -0.2780724465E-001+/-     0.072347%    +i   0.1680220778E+000+/-     0.010997%
 57    -0.4808137881E-001+/-     0.043218%    +i   0.1710952589E+000+/-     0.010643%
 58    -0.5150933538E-001+/-     0.041680%    +i   0.1652364649E+000+/-     0.010421%
 59    -0.6491878165E-001+/-     0.034436%    +i   0.1623032824E+000+/-     0.010233%
 60    -0.8513373311E-001+/-     0.026822%    +i   0.1583441106E+000+/-     0.010049%
 61    -0.9084062145E-001+/-     0.026009%    +i   0.1533338232E+000+/-     0.009819%
 62    -0.1072362608E+000+/-     0.022660%    +i   0.1471579601E+000+/-     0.009676%
 63    -0.1167915199E+000+/-     0.020869%    +i   0.1361394674E+000+/-     0.009665%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -551770714
   24500000000.0000        667727922.000000     
 (25600.0000000000,0.000000000000000E+000)
 (583506152.000000,3.126977682735725E-002)
 (29295.0378408350,-1.569905119752525E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.1052079492E+000+/-     0.022062%    +i  -0.6479759818E-001+/-     0.019494%
  1    -0.1167741368E+000+/-     0.020638%    +i  -0.1356107066E+000+/-     0.009576%
  2    -0.1074130140E+000+/-     0.022369%    +i  -0.1466787062E+000+/-     0.009583%
  3    -0.9113236103E-001+/-     0.025660%    +i  -0.1531241346E+000+/-     0.009716%
  4    -0.8543444887E-001+/-     0.026475%    +i  -0.1583747584E+000+/-     0.009934%
  5    -0.6530186340E-001+/-     0.033829%    +i  -0.1617814869E+000+/-     0.010138%
  6    -0.5182172576E-001+/-     0.041022%    +i  -0.1652034067E+000+/-     0.010306%
  7    -0.4833599620E-001+/-     0.042530%    +i  -0.1708487553E+000+/-     0.010532%
  8    -0.2763369076E-001+/-     0.071909%    +i  -0.1670819866E+000+/-     0.010908%
  9    -0.1958800993E-001+/-     0.098547%    +i  -0.1720368855E+000+/-     0.011067%
 10    -0.3869724629E-002+/-     0.489283%    +i  -0.1728708556E+000+/-     0.011326%
 11     0.5529655095E-002+/-     0.329810%    +i  -0.1743531893E+000+/-     0.011554%
 12     0.2254957135E-001+/-     0.079497%    +i  -0.1714233361E+000+/-     0.011882%
 13     0.3653864106E-001+/-     0.048617%    +i  -0.1711288577E+000+/-     0.012166%
 14     0.5131849460E-001+/-     0.034215%    +i  -0.1655909082E+000+/-     0.012693%
 15     0.5679312113E-001+/-     0.029390%    +i  -0.1663387142E+000+/-     0.012905%
 16     0.7111131767E-001+/-     0.023432%    +i  -0.1588642388E+000+/-     0.013502%
 17     0.8404343549E-001+/-     0.019853%    +i  -0.1532248618E+000+/-     0.014117%
 18     0.9772214492E-001+/-     0.017153%    +i  -0.1443856028E+000+/-     0.014885%
 19     0.1054355223E+000+/-     0.015667%    +i  -0.1437877794E+000+/-     0.015271%
 20     0.1121163699E+000+/-     0.014450%    +i  -0.1310331152E+000+/-     0.016318%
 21     0.1252320165E+000+/-     0.013277%    +i  -0.1215363364E+000+/-     0.017606%
 22     0.1291652211E+000+/-     0.012635%    +i  -0.1178763034E+000+/-     0.018279%
 23     0.1423868452E+000+/-     0.011887%    +i  -0.1022678785E+000+/-     0.020750%
 24     0.1457134060E+000+/-     0.011533%    +i  -0.9443693648E-001+/-     0.022322%
 25     0.1534877434E+000+/-     0.011031%    +i  -0.8462054323E-001+/-     0.024635%
 26     0.1630895210E+000+/-     0.010668%    +i  -0.6941488974E-001+/-     0.029684%
 27     0.1645918946E+000+/-     0.010557%    +i  -0.6257401558E-001+/-     0.032992%
 28     0.1699985508E+000+/-     0.010356%    +i  -0.4503508560E-001+/-     0.044803%
 29     0.1732835516E+000+/-     0.010244%    +i  -0.3499234327E-001+/-     0.057628%
 30     0.1754317174E+000+/-     0.010149%    +i  -0.2709751806E-001+/-     0.074049%
 31     0.1818243155E+000+/-     0.010003%    +i  -0.1247450663E-001+/-     0.162212%
 32     0.1809400130E+000+/-     0.010011%    +i  -0.9696476734E-011+/-     0.000000%
 33     0.1818243155E+000+/-     0.010003%    +i   0.1247450661E-001+/-     0.162212%
 34     0.1754317174E+000+/-     0.010149%    +i   0.2709751804E-001+/-     0.074049%
 35     0.1732835516E+000+/-     0.010244%    +i   0.3499234326E-001+/-     0.057628%
 36     0.1699985508E+000+/-     0.010356%    +i   0.4503508558E-001+/-     0.044803%
 37     0.1645918946E+000+/-     0.010557%    +i   0.6257401556E-001+/-     0.032992%
 38     0.1630895210E+000+/-     0.010668%    +i   0.6941488972E-001+/-     0.029684%
 39     0.1534877435E+000+/-     0.011031%    +i   0.8462054321E-001+/-     0.024635%
 40     0.1457134060E+000+/-     0.011533%    +i   0.9443693646E-001+/-     0.022322%
 41     0.1423868452E+000+/-     0.011887%    +i   0.1022678784E+000+/-     0.020750%
 42     0.1291652211E+000+/-     0.012635%    +i   0.1178763034E+000+/-     0.018279%
 43     0.1252320165E+000+/-     0.013277%    +i   0.1215363364E+000+/-     0.017606%
 44     0.1121163699E+000+/-     0.014450%    +i   0.1310331152E+000+/-     0.016318%
 45     0.1054355223E+000+/-     0.015667%    +i   0.1437877794E+000+/-     0.015271%
 46     0.9772214493E-001+/-     0.017153%    +i   0.1443856028E+000+/-     0.014885%
 47     0.8404343550E-001+/-     0.019853%    +i   0.1532248618E+000+/-     0.014117%
 48     0.7111131768E-001+/-     0.023432%    +i   0.1588642388E+000+/-     0.013502%
 49     0.5679312115E-001+/-     0.029390%    +i   0.1663387142E+000+/-     0.012905%
 50     0.5131849462E-001+/-     0.034215%    +i   0.1655909082E+000+/-     0.012693%
 51     0.3653864107E-001+/-     0.048617%    +i   0.1711288577E+000+/-     0.012166%
 52     0.2254957137E-001+/-     0.079497%    +i   0.1714233361E+000+/-     0.011882%
 53     0.5529655114E-002+/-     0.329810%    +i   0.1743531893E+000+/-     0.011554%
 54    -0.3869724610E-002+/-     0.489283%    +i   0.1728708556E+000+/-     0.011326%
 55    -0.1958800991E-001+/-     0.098547%    +i   0.1720368855E+000+/-     0.011067%
 56    -0.2763369074E-001+/-     0.071909%    +i   0.1670819866E+000+/-     0.010908%
 57    -0.4833599618E-001+/-     0.042530%    +i   0.1708487553E+000+/-     0.010532%
 58    -0.5182172574E-001+/-     0.041022%    +i   0.1652034067E+000+/-     0.010306%
 59    -0.6530186338E-001+/-     0.033829%    +i   0.1617814869E+000+/-     0.010138%
 60    -0.8543444885E-001+/-     0.026475%    +i   0.1583747584E+000+/-     0.009934%
 61    -0.9113236101E-001+/-     0.025660%    +i   0.1531241346E+000+/-     0.009716%
 62    -0.1074130140E+000+/-     0.022369%    +i   0.1466787062E+000+/-     0.009583%
 63    -0.1167741367E+000+/-     0.020638%    +i   0.1356107066E+000+/-     0.009576%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -551770714
   25000000000.0000        681194351.000000     
 (25600.0000000000,0.000000000000000E+000)
 (595211048.000000,3.130608758856561E-002)
 (29298.1379364450,-1.540982942944676E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.1050794882E+000+/-     0.021833%    +i  -0.6445433407E-001+/-     0.019335%
  1    -0.1173534051E+000+/-     0.020345%    +i  -0.1355240582E+000+/-     0.009472%
  2    -0.1080781524E+000+/-     0.022007%    +i  -0.1464821444E+000+/-     0.009484%
  3    -0.9169928240E-001+/-     0.025206%    +i  -0.1525732989E+000+/-     0.009629%
  4    -0.8502992817E-001+/-     0.026356%    +i  -0.1582419198E+000+/-     0.009827%
  5    -0.6588568979E-001+/-     0.033205%    +i  -0.1618436788E+000+/-     0.010025%
  6    -0.5267378953E-001+/-     0.039950%    +i  -0.1652733469E+000+/-     0.010194%
  7    -0.4863957556E-001+/-     0.041824%    +i  -0.1706509745E+000+/-     0.010425%
  8    -0.2797246301E-001+/-     0.070330%    +i  -0.1670742382E+000+/-     0.010791%
  9    -0.1953030706E-001+/-     0.097848%    +i  -0.1717391424E+000+/-     0.010957%
 10    -0.4015019601E-002+/-     0.467594%    +i  -0.1732627563E+000+/-     0.011189%
 11     0.4453796983E-002+/-     0.404960%    +i  -0.1750116224E+000+/-     0.011407%
 12     0.2227407089E-001+/-     0.079615%    +i  -0.1712338718E+000+/-     0.011762%
 13     0.3639125893E-001+/-     0.048381%    +i  -0.1716363941E+000+/-     0.012017%
 14     0.5091695214E-001+/-     0.034102%    +i  -0.1656484326E+000+/-     0.012555%
 15     0.5697841341E-001+/-     0.029034%    +i  -0.1661180409E+000+/-     0.012778%
 16     0.7078524140E-001+/-     0.023295%    +i  -0.1594764605E+000+/-     0.013329%
 17     0.8429765174E-001+/-     0.019613%    +i  -0.1526471587E+000+/-     0.014001%
 18     0.9793641657E-001+/-     0.016963%    +i  -0.1445523639E+000+/-     0.014722%
 19     0.1052011849E+000+/-     0.015529%    +i  -0.1441960948E+000+/-     0.015081%
 20     0.1121460001E+000+/-     0.014302%    +i  -0.1312232980E+000+/-     0.016135%
 21     0.1255051903E+000+/-     0.013128%    +i  -0.1212835588E+000+/-     0.017456%
 22     0.1290745080E+000+/-     0.012509%    +i  -0.1178176598E+000+/-     0.018094%
 23     0.1422774008E+000+/-     0.011762%    +i  -0.1027931314E+000+/-     0.020455%
 24     0.1460364380E+000+/-     0.011397%    +i  -0.9460916551E-001+/-     0.022076%
 25     0.1536014332E+000+/-     0.010904%    +i  -0.8543124762E-001+/-     0.024203%
 26     0.1625868656E+000+/-     0.010567%    +i  -0.6973852538E-001+/-     0.029239%
 27     0.1645750988E+000+/-     0.010445%    +i  -0.6229632006E-001+/-     0.032791%
 28     0.1695887421E+000+/-     0.010255%    +i  -0.4530836910E-001+/-     0.044065%
 29     0.1727140144E+000+/-     0.010148%    +i  -0.3545636809E-001+/-     0.056256%
 30     0.1754140684E+000+/-     0.010038%    +i  -0.2735907721E-001+/-     0.072636%
 31     0.1819379279E+000+/-     0.009888%    +i  -0.1340023813E-001+/-     0.149626%
 32     0.1814502805E+000+/-     0.009886%    +i  -0.9543670926E-011+/-     0.000000%
 33     0.1819379279E+000+/-     0.009888%    +i   0.1340023811E-001+/-     0.149626%
 34     0.1754140684E+000+/-     0.010038%    +i   0.2735907719E-001+/-     0.072636%
 35     0.1727140144E+000+/-     0.010148%    +i   0.3545636807E-001+/-     0.056256%
 36     0.1695887421E+000+/-     0.010255%    +i   0.4530836908E-001+/-     0.044065%
 37     0.1645750988E+000+/-     0.010445%    +i   0.6229632004E-001+/-     0.032791%
 38     0.1625868657E+000+/-     0.010567%    +i   0.6973852537E-001+/-     0.029239%
 39     0.1536014332E+000+/-     0.010904%    +i   0.8543124760E-001+/-     0.024203%
 40     0.1460364380E+000+/-     0.011397%    +i   0.9460916550E-001+/-     0.022076%
 41     0.1422774008E+000+/-     0.011762%    +i   0.1027931313E+000+/-     0.020455%
 42     0.1290745080E+000+/-     0.012509%    +i   0.1178176598E+000+/-     0.018094%
 43     0.1255051903E+000+/-     0.013128%    +i   0.1212835588E+000+/-     0.017456%
 44     0.1121460001E+000+/-     0.014302%    +i   0.1312232980E+000+/-     0.016135%
 45     0.1052011849E+000+/-     0.015529%    +i   0.1441960948E+000+/-     0.015081%
 46     0.9793641658E-001+/-     0.016963%    +i   0.1445523639E+000+/-     0.014722%
 47     0.8429765175E-001+/-     0.019613%    +i   0.1526471587E+000+/-     0.014001%
 48     0.7078524141E-001+/-     0.023295%    +i   0.1594764605E+000+/-     0.013329%
 49     0.5697841343E-001+/-     0.029034%    +i   0.1661180409E+000+/-     0.012778%
 50     0.5091695216E-001+/-     0.034102%    +i   0.1656484326E+000+/-     0.012555%
 51     0.3639125895E-001+/-     0.048381%    +i   0.1716363941E+000+/-     0.012017%
 52     0.2227407091E-001+/-     0.079615%    +i   0.1712338718E+000+/-     0.011762%
 53     0.4453797001E-002+/-     0.404960%    +i   0.1750116224E+000+/-     0.011407%
 54    -0.4015019583E-002+/-     0.467594%    +i   0.1732627563E+000+/-     0.011189%
 55    -0.1953030705E-001+/-     0.097848%    +i   0.1717391424E+000+/-     0.010957%
 56    -0.2797246300E-001+/-     0.070330%    +i   0.1670742382E+000+/-     0.010791%
 57    -0.4863957554E-001+/-     0.041824%    +i   0.1706509745E+000+/-     0.010425%
 58    -0.5267378952E-001+/-     0.039950%    +i   0.1652733469E+000+/-     0.010194%
 59    -0.6588568977E-001+/-     0.033205%    +i   0.1618436788E+000+/-     0.010025%
 60    -0.8502992815E-001+/-     0.026356%    +i   0.1582419198E+000+/-     0.009827%
 61    -0.9169928239E-001+/-     0.025206%    +i   0.1525732989E+000+/-     0.009629%
 62    -0.1080781524E+000+/-     0.022007%    +i   0.1464821444E+000+/-     0.009484%
 63    -0.1173534051E+000+/-     0.020345%    +i   0.1355240582E+000+/-     0.009472%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -551770714
   25500000000.0000        694702488.000000     
 (25600.0000000000,0.000000000000000E+000)
 (606956464.000000,3.134892889392502E-002)
 (29300.9214789415,-1.513374613256970E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.1056842899E+000+/-     0.021526%    +i  -0.6447256593E-001+/-     0.019122%
  1    -0.1174910770E+000+/-     0.020129%    +i  -0.1353523609E+000+/-     0.009375%
  2    -0.1086449907E+000+/-     0.021675%    +i  -0.1462898239E+000+/-     0.009388%
  3    -0.9250445039E-001+/-     0.024728%    +i  -0.1523463088E+000+/-     0.009534%
  4    -0.8496102125E-001+/-     0.026114%    +i  -0.1579536307E+000+/-     0.009730%
  5    -0.6616334170E-001+/-     0.032736%    +i  -0.1616827040E+000+/-     0.009923%
  6    -0.5361225148E-001+/-     0.038817%    +i  -0.1651081705E+000+/-     0.010094%
  7    -0.4845611205E-001+/-     0.041588%    +i  -0.1704260953E+000+/-     0.010319%
  8    -0.2884402143E-001+/-     0.067519%    +i  -0.1673609062E+000+/-     0.010668%
  9    -0.1939507601E-001+/-     0.097676%    +i  -0.1717318092E+000+/-     0.010839%
 10    -0.4369220700E-002+/-     0.425773%    +i  -0.1736050092E+000+/-     0.011059%
 11     0.4296427969E-002+/-     0.415121%    +i  -0.1744944399E+000+/-     0.011305%
 12     0.2172645568E-001+/-     0.080686%    +i  -0.1711199968E+000+/-     0.011643%
 13     0.3624469264E-001+/-     0.048081%    +i  -0.1714714188E+000+/-     0.011898%
 14     0.5062167442E-001+/-     0.034004%    +i  -0.1667367620E+000+/-     0.012378%
 15     0.5660495392E-001+/-     0.028893%    +i  -0.1658559841E+000+/-     0.012654%
 16     0.7111735184E-001+/-     0.022988%    +i  -0.1589401252E+000+/-     0.013218%
 17     0.8403189136E-001+/-     0.019464%    +i  -0.1528413561E+000+/-     0.013843%
 18     0.9769944879E-001+/-     0.016822%    +i  -0.1449644960E+000+/-     0.014543%
 19     0.1054475194E+000+/-     0.015355%    +i  -0.1439747038E+000+/-     0.014944%
 20     0.1118957381E+000+/-     0.014175%    +i  -0.1316043010E+000+/-     0.015938%
 21     0.1255544152E+000+/-     0.012992%    +i  -0.1213539858E+000+/-     0.017274%
 22     0.1285922335E+000+/-     0.012400%    +i  -0.1181667512E+000+/-     0.017861%
 23     0.1421552218E+000+/-     0.011646%    +i  -0.1025481349E+000+/-     0.020282%
 24     0.1459286735E+000+/-     0.011279%    +i  -0.9495870695E-001+/-     0.021786%
 25     0.1533688168E+000+/-     0.010797%    +i  -0.8555822663E-001+/-     0.023923%
 26     0.1629441241E+000+/-     0.010446%    +i  -0.6951567800E-001+/-     0.029059%
 27     0.1639822224E+000+/-     0.010353%    +i  -0.6208642875E-001+/-     0.032520%
 28     0.1696537781E+000+/-     0.010142%    +i  -0.4555374771E-001+/-     0.043428%
 29     0.1725205674E+000+/-     0.010045%    +i  -0.3554652833E-001+/-     0.055547%
 30     0.1750896525E+000+/-     0.009940%    +i  -0.2733702985E-001+/-     0.071931%
 31     0.1816331079E+000+/-     0.009791%    +i  -0.1312756423E-001+/-     0.151123%
 32     0.1816810259E+000+/-     0.009772%    +i  -0.9383713493E-011+/-     0.000000%
 33     0.1816331079E+000+/-     0.009791%    +i   0.1312756421E-001+/-     0.151123%
 34     0.1750896525E+000+/-     0.009940%    +i   0.2733702983E-001+/-     0.071931%
 35     0.1725205674E+000+/-     0.010045%    +i   0.3554652831E-001+/-     0.055547%
 36     0.1696537781E+000+/-     0.010142%    +i   0.4555374770E-001+/-     0.043428%
 37     0.1639822224E+000+/-     0.010353%    +i   0.6208642874E-001+/-     0.032520%
 38     0.1629441241E+000+/-     0.010446%    +i   0.6951567798E-001+/-     0.029059%
 39     0.1533688168E+000+/-     0.010797%    +i   0.8555822661E-001+/-     0.023923%
 40     0.1459286735E+000+/-     0.011279%    +i   0.9495870694E-001+/-     0.021786%
 41     0.1421552218E+000+/-     0.011646%    +i   0.1025481349E+000+/-     0.020282%
 42     0.1285922335E+000+/-     0.012400%    +i   0.1181667512E+000+/-     0.017861%
 43     0.1255544152E+000+/-     0.012992%    +i   0.1213539858E+000+/-     0.017274%
 44     0.1118957381E+000+/-     0.014175%    +i   0.1316043010E+000+/-     0.015938%
 45     0.1054475194E+000+/-     0.015355%    +i   0.1439747038E+000+/-     0.014944%
 46     0.9769944881E-001+/-     0.016822%    +i   0.1449644960E+000+/-     0.014543%
 47     0.8403189138E-001+/-     0.019464%    +i   0.1528413561E+000+/-     0.013843%
 48     0.7111735185E-001+/-     0.022988%    +i   0.1589401252E+000+/-     0.013218%
 49     0.5660495394E-001+/-     0.028893%    +i   0.1658559841E+000+/-     0.012654%
 50     0.5062167444E-001+/-     0.034004%    +i   0.1667367620E+000+/-     0.012378%
 51     0.3624469265E-001+/-     0.048081%    +i   0.1714714188E+000+/-     0.011898%
 52     0.2172645570E-001+/-     0.080686%    +i   0.1711199968E+000+/-     0.011643%
 53     0.4296427987E-002+/-     0.415121%    +i   0.1744944399E+000+/-     0.011305%
 54    -0.4369220682E-002+/-     0.425773%    +i   0.1736050092E+000+/-     0.011059%
 55    -0.1939507599E-001+/-     0.097676%    +i   0.1717318092E+000+/-     0.010839%
 56    -0.2884402141E-001+/-     0.067519%    +i   0.1673609062E+000+/-     0.010668%
 57    -0.4845611203E-001+/-     0.041588%    +i   0.1704260953E+000+/-     0.010319%
 58    -0.5361225146E-001+/-     0.038817%    +i   0.1651081705E+000+/-     0.010094%
 59    -0.6616334168E-001+/-     0.032736%    +i   0.1616827040E+000+/-     0.009923%
 60    -0.8496102123E-001+/-     0.026114%    +i   0.1579536307E+000+/-     0.009730%
 61    -0.9250445038E-001+/-     0.024728%    +i   0.1523463088E+000+/-     0.009534%
 62    -0.1086449907E+000+/-     0.021675%    +i   0.1462898239E+000+/-     0.009388%
 63    -0.1174910770E+000+/-     0.020129%    +i   0.1353523610E+000+/-     0.009375%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -551770714
   25500000000.0000        694112403.000000     
 (25600.0000000000,0.000000000000000E+000)
 (606262943.000000,3.099108713013506E-002)
 (29309.5227441602,-1.498250855663702E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.1048931095E+000+/-     0.021613%    +i  -0.6410779167E-001+/-     0.019182%
  1    -0.1173893265E+000+/-     0.020133%    +i  -0.1353227750E+000+/-     0.009374%
  2    -0.1089442347E+000+/-     0.021597%    +i  -0.1462198646E+000+/-     0.009390%
  3    -0.9205375032E-001+/-     0.024845%    +i  -0.1523488407E+000+/-     0.009531%
  4    -0.8594110054E-001+/-     0.025817%    +i  -0.1583535470E+000+/-     0.009716%
  5    -0.6592044595E-001+/-     0.032817%    +i  -0.1613897689E+000+/-     0.009931%
  6    -0.5307422281E-001+/-     0.039233%    +i  -0.1651472649E+000+/-     0.010088%
  7    -0.4872541510E-001+/-     0.041298%    +i  -0.1703027817E+000+/-     0.010323%
  8    -0.2835508980E-001+/-     0.068672%    +i  -0.1671276091E+000+/-     0.010671%
  9    -0.2005488232E-001+/-     0.094389%    +i  -0.1722222591E+000+/-     0.010819%
 10    -0.4340030392E-002+/-     0.427725%    +i  -0.1730211662E+000+/-     0.011077%
 11     0.4245283216E-002+/-     0.420302%    +i  -0.1748506129E+000+/-     0.011289%
 12     0.2144943275E-001+/-     0.081678%    +i  -0.1713951578E+000+/-     0.011629%
 13     0.3593761376E-001+/-     0.048396%    +i  -0.1712370546E+000+/-     0.011904%
 14     0.5056771589E-001+/-     0.033965%    +i  -0.1658708398E+000+/-     0.012408%
 15     0.5609542749E-001+/-     0.029098%    +i  -0.1661600131E+000+/-     0.012636%
 16     0.7072555781E-001+/-     0.023075%    +i  -0.1593999153E+000+/-     0.013190%
 17     0.8400940344E-001+/-     0.019468%    +i  -0.1533937655E+000+/-     0.013806%
 18     0.9782899950E-001+/-     0.016797%    +i  -0.1440996133E+000+/-     0.014594%
 19     0.1044966815E+000+/-     0.015429%    +i  -0.1444919966E+000+/-     0.014892%
 20     0.1119765315E+000+/-     0.014165%    +i  -0.1315657313E+000+/-     0.015935%
 21     0.1251604941E+000+/-     0.013010%    +i  -0.1210746470E+000+/-     0.017287%
 22     0.1285453687E+000+/-     0.012403%    +i  -0.1177908038E+000+/-     0.017894%
 23     0.1421682943E+000+/-     0.011643%    +i  -0.1023540570E+000+/-     0.020306%
 24     0.1460992907E+000+/-     0.011271%    +i  -0.9461043304E-001+/-     0.021847%
 25     0.1537502219E+000+/-     0.010781%    +i  -0.8549015324E-001+/-     0.023946%
 26     0.1626305932E+000+/-     0.010449%    +i  -0.7006022553E-001+/-     0.028826%
 27     0.1644340305E+000+/-     0.010335%    +i  -0.6220965271E-001+/-     0.032484%
 28     0.1700987546E+000+/-     0.010125%    +i  -0.4532567491E-001+/-     0.043656%
