 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -478204597
 (25600.0000000000,0.000000000000000E+000)
 (119022915.000000,2.893963392911767E-002)
 (31651.0278176265,-7.695737904944039E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.6828268449E-001+/-     0.039815%    +i  -0.1014220753E+000+/-     0.030796%
  1    -0.5197130045E-001+/-     0.052163%    +i  -0.2017850490E+000+/-     0.015594%
  2    -0.3880963125E-001+/-     0.065233%    +i  -0.1989754366E+000+/-     0.015897%
  3    -0.2540543910E-001+/-     0.097441%    +i  -0.2092038712E+000+/-     0.015670%
  4    -0.1547175483E-001+/-     0.152536%    +i  -0.2023592633E+000+/-     0.016097%
  5    -0.4250214639E-002+/-     0.533518%    +i  -0.1982767372E+000+/-     0.016454%
  6     0.1064672310E-001+/-     0.203431%    +i  -0.1847625621E+000+/-     0.017169%
  7     0.2593968693E-001+/-     0.084221%    +i  -0.1997360170E+000+/-     0.016552%
  8     0.3335466623E-001+/-     0.066655%    +i  -0.1932077140E+000+/-     0.017167%
  9     0.4255224719E-001+/-     0.048134%    +i  -0.1882509555E+000+/-     0.017319%
 10     0.4925289811E-001+/-     0.041452%    +i  -0.1862028862E+000+/-     0.017578%
 11     0.6617264204E-001+/-     0.032070%    +i  -0.1821836985E+000+/-     0.017790%
 12     0.8306089051E-001+/-     0.027208%    +i  -0.1819123907E+000+/-     0.017774%
 13     0.8797443730E-001+/-     0.025348%    +i  -0.1766700984E+000+/-     0.018208%
 14     0.1009336525E+000+/-     0.022724%    +i  -0.1707863310E+000+/-     0.018357%
 15     0.1141685405E+000+/-     0.020917%    +i  -0.1680614879E+000+/-     0.018418%
 16     0.1232303935E+000+/-     0.020186%    +i  -0.1554616758E+000+/-     0.019102%
 17     0.1319990056E+000+/-     0.019324%    +i  -0.1476975097E+000+/-     0.019411%
 18     0.1308635223E+000+/-     0.019610%    +i  -0.1314677601E+000+/-     0.020779%
 19     0.1493920372E+000+/-     0.018236%    +i  -0.1399268305E+000+/-     0.020186%
 20     0.1456132128E+000+/-     0.018687%    +i  -0.1164228521E+000+/-     0.021992%
 21     0.1585412326E+000+/-     0.017899%    +i  -0.1122317601E+000+/-     0.021769%
 22     0.1679246315E+000+/-     0.017672%    +i  -0.1021920050E+000+/-     0.023176%
 23     0.1752449190E+000+/-     0.017327%    +i  -0.9530656781E-001+/-     0.023604%
 24     0.1765487325E+000+/-     0.017423%    +i  -0.8711957967E-001+/-     0.025525%
 25     0.1774944214E+000+/-     0.017519%    +i  -0.7678892078E-001+/-     0.028162%
 26     0.1854016424E+000+/-     0.017340%    +i  -0.6392908134E-001+/-     0.032163%
 27     0.1878794022E+000+/-     0.017361%    +i  -0.5142882203E-001+/-     0.038419%
 28     0.1924221503E+000+/-     0.017133%    +i  -0.4842652978E-001+/-     0.039634%
 29     0.1938140515E+000+/-     0.017202%    +i  -0.3052946220E-001+/-     0.057810%
 30     0.2009860503E+000+/-     0.016901%    +i  -0.2173155064E-001+/-     0.077991%
 31     0.1999152983E+000+/-     0.017016%    +i  -0.1031127185E-001+/-     0.163437%
 32     0.2010558534E+000+/-     0.016988%    +i  -0.4888539990E-010+/-     0.000000%
 33     0.1999152983E+000+/-     0.017016%    +i   0.1031127175E-001+/-     0.163437%
 34     0.2009860503E+000+/-     0.016901%    +i   0.2173155054E-001+/-     0.077991%
 35     0.1938140515E+000+/-     0.017202%    +i   0.3052946210E-001+/-     0.057810%
 36     0.1924221503E+000+/-     0.017133%    +i   0.4842652969E-001+/-     0.039634%
 37     0.1878794023E+000+/-     0.017361%    +i   0.5142882194E-001+/-     0.038419%
 38     0.1854016424E+000+/-     0.017340%    +i   0.6392908125E-001+/-     0.032163%
 39     0.1774944215E+000+/-     0.017519%    +i   0.7678892069E-001+/-     0.028162%
 40     0.1765487325E+000+/-     0.017423%    +i   0.8711957958E-001+/-     0.025525%
 41     0.1752449191E+000+/-     0.017327%    +i   0.9530656773E-001+/-     0.023604%
 42     0.1679246315E+000+/-     0.017672%    +i   0.1021920049E+000+/-     0.023176%
 43     0.1585412327E+000+/-     0.017899%    +i   0.1122317601E+000+/-     0.021769%
 44     0.1456132129E+000+/-     0.018687%    +i   0.1164228520E+000+/-     0.021992%
 45     0.1493920372E+000+/-     0.018236%    +i   0.1399268304E+000+/-     0.020186%
 46     0.1308635223E+000+/-     0.019610%    +i   0.1314677601E+000+/-     0.020779%
 47     0.1319990057E+000+/-     0.019324%    +i   0.1476975097E+000+/-     0.019411%
 48     0.1232303936E+000+/-     0.020186%    +i   0.1554616757E+000+/-     0.019102%
 49     0.1141685406E+000+/-     0.020917%    +i   0.1680614878E+000+/-     0.018418%
 50     0.1009336526E+000+/-     0.022724%    +i   0.1707863310E+000+/-     0.018357%
 51     0.8797443739E-001+/-     0.025348%    +i   0.1766700984E+000+/-     0.018208%
 52     0.8306089060E-001+/-     0.027208%    +i   0.1819123906E+000+/-     0.017774%
 53     0.6617264213E-001+/-     0.032070%    +i   0.1821836985E+000+/-     0.017790%
 54     0.4925289820E-001+/-     0.041452%    +i   0.1862028862E+000+/-     0.017578%
 55     0.4255224728E-001+/-     0.048134%    +i   0.1882509554E+000+/-     0.017319%
 56     0.3335466632E-001+/-     0.066655%    +i   0.1932077140E+000+/-     0.017167%
 57     0.2593968703E-001+/-     0.084221%    +i   0.1997360170E+000+/-     0.016552%
 58     0.1064672319E-001+/-     0.203431%    +i   0.1847625620E+000+/-     0.017169%
 59    -0.4250214543E-002+/-     0.533518%    +i   0.1982767372E+000+/-     0.016454%
 60    -0.1547175473E-001+/-     0.152536%    +i   0.2023592633E+000+/-     0.016097%
 61    -0.2540543900E-001+/-     0.097441%    +i   0.2092038713E+000+/-     0.015670%
 62    -0.3880963115E-001+/-     0.065233%    +i   0.1989754367E+000+/-     0.015897%
 63    -0.5197130035E-001+/-     0.052163%    +i   0.2017850490E+000+/-     0.015594%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -478204597
   7000000000.00000        161597980.000000     
 (25600.0000000000,0.000000000000000E+000)
 (131986861.000000,2.832911535203958E-002)
 (31343.3341520259,-6.727403939929023E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.7004968917E-001+/-     0.039033%    +i  -0.9540096082E-001+/-     0.030108%
  1    -0.5245282060E-001+/-     0.051640%    +i  -0.1939246711E+000+/-     0.015226%
  2    -0.4019820014E-001+/-     0.062520%    +i  -0.1902226565E+000+/-     0.015576%
  3    -0.2781817648E-001+/-     0.087892%    +i  -0.1994219347E+000+/-     0.015389%
  4    -0.1768165302E-001+/-     0.132102%    +i  -0.1931191429E+000+/-     0.015816%
  5    -0.4310472734E-002+/-     0.528457%    +i  -0.1892226039E+000+/-     0.016159%
  6     0.8241130144E-002+/-     0.264368%    +i  -0.1779138376E+000+/-     0.016851%
  7     0.2385320162E-001+/-     0.091420%    +i  -0.1902596725E+000+/-     0.016313%
  8     0.3129170845E-001+/-     0.070326%    +i  -0.1840121277E+000+/-     0.016922%
  9     0.4017073275E-001+/-     0.051612%    +i  -0.1810043002E+000+/-     0.017071%
 10     0.4555947991E-001+/-     0.044680%    +i  -0.1795175883E+000+/-     0.017344%
 11     0.6061874593E-001+/-     0.033983%    +i  -0.1747071541E+000+/-     0.017606%
 12     0.7704750930E-001+/-     0.028367%    +i  -0.1748245665E+000+/-     0.017618%
 13     0.8400135762E-001+/-     0.026096%    +i  -0.1694088696E+000+/-     0.018080%
 14     0.9557982402E-001+/-     0.023275%    +i  -0.1639109665E+000+/-     0.018280%
 15     0.1094397336E+000+/-     0.021273%    +i  -0.1613046356E+000+/-     0.018411%
 16     0.1164124465E+000+/-     0.020407%    +i  -0.1513878010E+000+/-     0.019089%
 17     0.1260991485E+000+/-     0.019410%    +i  -0.1426160123E+000+/-     0.019530%
 18     0.1244825509E+000+/-     0.019577%    +i  -0.1278749606E+000+/-     0.020896%
 19     0.1435849091E+000+/-     0.018145%    +i  -0.1340127707E+000+/-     0.020460%
 20     0.1381868856E+000+/-     0.018522%    +i  -0.1125637907E+000+/-     0.022269%
 21     0.1517467848E+000+/-     0.017660%    +i  -0.1103374587E+000+/-     0.022257%
 22     0.1614137967E+000+/-     0.017409%    +i  -0.9805681970E-001+/-     0.023996%
 23     0.1683642752E+000+/-     0.017015%    +i  -0.9307670455E-001+/-     0.024537%
 24     0.1679646164E+000+/-     0.017119%    +i  -0.8467015982E-001+/-     0.026295%
 25     0.1712610390E+000+/-     0.017122%    +i  -0.7528817480E-001+/-     0.029333%
 26     0.1791699193E+000+/-     0.016909%    +i  -0.6359344606E-001+/-     0.033531%
 27     0.1805065435E+000+/-     0.016960%    +i  -0.5044080830E-001+/-     0.040230%
 28     0.1829285989E+000+/-     0.016813%    +i  -0.4570097189E-001+/-     0.042262%
 29     0.1871505842E+000+/-     0.016781%    +i  -0.2833863909E-001+/-     0.065412%
 30     0.1924389776E+000+/-     0.016538%    +i  -0.1957383129E-001+/-     0.090489%
 31     0.1902135564E+000+/-     0.016683%    +i  -0.8690071117E-002+/-     0.199776%
 32     0.1918902182E+000+/-     0.016633%    +i  -0.4118652481E-010+/-     0.000000%
 33     0.1902135564E+000+/-     0.016683%    +i   0.8690071035E-002+/-     0.199776%
 34     0.1924389776E+000+/-     0.016538%    +i   0.1957383120E-001+/-     0.090489%
 35     0.1871505842E+000+/-     0.016781%    +i   0.2833863901E-001+/-     0.065412%
 36     0.1829285989E+000+/-     0.016813%    +i   0.4570097181E-001+/-     0.042262%
 37     0.1805065435E+000+/-     0.016960%    +i   0.5044080823E-001+/-     0.040230%
 38     0.1791699193E+000+/-     0.016909%    +i   0.6359344598E-001+/-     0.033531%
 39     0.1712610390E+000+/-     0.017122%    +i   0.7528817473E-001+/-     0.029333%
 40     0.1679646164E+000+/-     0.017119%    +i   0.8467015975E-001+/-     0.026295%
 41     0.1683642752E+000+/-     0.017015%    +i   0.9307670448E-001+/-     0.024537%
 42     0.1614137967E+000+/-     0.017409%    +i   0.9805681963E-001+/-     0.023996%
 43     0.1517467849E+000+/-     0.017660%    +i   0.1103374587E+000+/-     0.022257%
 44     0.1381868857E+000+/-     0.018522%    +i   0.1125637907E+000+/-     0.022269%
 45     0.1435849092E+000+/-     0.018145%    +i   0.1340127706E+000+/-     0.020460%
 46     0.1244825509E+000+/-     0.019577%    +i   0.1278749605E+000+/-     0.020896%
 47     0.1260991486E+000+/-     0.019410%    +i   0.1426160123E+000+/-     0.019530%
 48     0.1164124465E+000+/-     0.020407%    +i   0.1513878010E+000+/-     0.019089%
 49     0.1094397337E+000+/-     0.021273%    +i   0.1613046355E+000+/-     0.018411%
 50     0.9557982409E-001+/-     0.023275%    +i   0.1639109665E+000+/-     0.018280%
 51     0.8400135770E-001+/-     0.026096%    +i   0.1694088696E+000+/-     0.018080%
 52     0.7704750938E-001+/-     0.028367%    +i   0.1748245665E+000+/-     0.017618%
 53     0.6061874600E-001+/-     0.033983%    +i   0.1747071540E+000+/-     0.017606%
 54     0.4555947998E-001+/-     0.044680%    +i   0.1795175883E+000+/-     0.017344%
 55     0.4017073283E-001+/-     0.051612%    +i   0.1810043002E+000+/-     0.017071%
 56     0.3129170853E-001+/-     0.070326%    +i   0.1840121277E+000+/-     0.016922%
 57     0.2385320170E-001+/-     0.091420%    +i   0.1902596725E+000+/-     0.016313%
 58     0.8241130220E-002+/-     0.264368%    +i   0.1779138376E+000+/-     0.016851%
 59    -0.4310472652E-002+/-     0.528457%    +i   0.1892226039E+000+/-     0.016159%
 60    -0.1768165293E-001+/-     0.132102%    +i   0.1931191429E+000+/-     0.015816%
 61    -0.2781817639E-001+/-     0.087892%    +i   0.1994219347E+000+/-     0.015389%
 62    -0.4019820006E-001+/-     0.062520%    +i   0.1902226565E+000+/-     0.015576%
 63    -0.5245282052E-001+/-     0.051640%    +i   0.1939246711E+000+/-     0.015226%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -478204597
   7500000000.00000        176026156.000000     
 (25600.0000000000,0.000000000000000E+000)
 (144944147.000000,2.747617636947469E-002)
 (31089.6968719958,-5.893483884716382E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.7292101988E-001+/-     0.037898%    +i  -0.9112048861E-001+/-     0.029350%
  1    -0.5216350681E-001+/-     0.050936%    +i  -0.1860175153E+000+/-     0.014926%
  2    -0.3842833098E-001+/-     0.063689%    +i  -0.1805821053E+000+/-     0.015332%
  3    -0.2902519514E-001+/-     0.084341%    +i  -0.1930703354E+000+/-     0.015061%
  4    -0.1777356261E-001+/-     0.130793%    +i  -0.1857265846E+000+/-     0.015522%
  5    -0.5698578874E-002+/-     0.398323%    +i  -0.1828413787E+000+/-     0.015854%
  6     0.5927935208E-002+/-     0.366280%    +i  -0.1726297882E+000+/-     0.016532%
  7     0.1945443342E-001+/-     0.109038%    +i  -0.1828138972E+000+/-     0.016090%
  8     0.2745767956E-001+/-     0.078594%    +i  -0.1782859177E+000+/-     0.016647%
  9     0.3969486010E-001+/-     0.052808%    +i  -0.1746443036E+000+/-     0.016817%
 10     0.4150580677E-001+/-     0.047945%    +i  -0.1737209918E+000+/-     0.017109%
 11     0.5613966747E-001+/-     0.035753%    +i  -0.1690719130E+000+/-     0.017393%
 12     0.7333611359E-001+/-     0.029131%    +i  -0.1684226484E+000+/-     0.017449%
 13     0.8108574672E-001+/-     0.026422%    +i  -0.1614427016E+000+/-     0.017963%
 14     0.9276783559E-001+/-     0.023669%    +i  -0.1593083944E+000+/-     0.018153%
 15     0.1038652940E+000+/-     0.021479%    +i  -0.1546262717E+000+/-     0.018342%
 16     0.1109996745E+000+/-     0.020515%    +i  -0.1460602389E+000+/-     0.019036%
 17     0.1211719770E+000+/-     0.019425%    +i  -0.1385541231E+000+/-     0.019541%
 18     0.1194060569E+000+/-     0.019501%    +i  -0.1241938860E+000+/-     0.020919%
 19     0.1367853166E+000+/-     0.018024%    +i  -0.1304569013E+000+/-     0.020474%
 20     0.1330394270E+000+/-     0.018348%    +i  -0.1080124125E+000+/-     0.022527%
 21     0.1463368326E+000+/-     0.017456%    +i  -0.1058074351E+000+/-     0.022663%
 22     0.1543315044E+000+/-     0.017146%    +i  -0.9660484174E-001+/-     0.024196%
 23     0.1621883991E+000+/-     0.016731%    +i  -0.9064798001E-001+/-     0.025083%
 24     0.1626665242E+000+/-     0.016775%    +i  -0.8321276784E-001+/-     0.026908%
 25     0.1674955553E+000+/-     0.016702%    +i  -0.7438582336E-001+/-     0.030149%
 26     0.1710130762E+000+/-     0.016629%    +i  -0.6074672931E-001+/-     0.034451%
 27     0.1731090262E+000+/-     0.016636%    +i  -0.4877693703E-001+/-     0.041391%
 28     0.1766205481E+000+/-     0.016429%    +i  -0.4635360883E-001+/-     0.042584%
 29     0.1820054113E+000+/-     0.016367%    +i  -0.2761167217E-001+/-     0.069173%
 30     0.1864597798E+000+/-     0.016147%    +i  -0.2012047972E-001+/-     0.091305%
 31     0.1831069032E+000+/-     0.016334%    +i  -0.8346740430E-002+/-     0.212569%
 32     0.1852192161E+000+/-     0.016268%    +i  -0.3511087515E-010+/-     0.000000%
 33     0.1831069032E+000+/-     0.016334%    +i   0.8346740361E-002+/-     0.212569%
 34     0.1864597798E+000+/-     0.016147%    +i   0.2012047965E-001+/-     0.091305%
 35     0.1820054114E+000+/-     0.016367%    +i   0.2761167210E-001+/-     0.069173%
 36     0.1766205482E+000+/-     0.016429%    +i   0.4635360877E-001+/-     0.042584%
 37     0.1731090262E+000+/-     0.016636%    +i   0.4877693696E-001+/-     0.041391%
 38     0.1710130762E+000+/-     0.016629%    +i   0.6074672924E-001+/-     0.034451%
 39     0.1674955554E+000+/-     0.016702%    +i   0.7438582330E-001+/-     0.030149%
 40     0.1626665242E+000+/-     0.016775%    +i   0.8321276778E-001+/-     0.026908%
 41     0.1621883991E+000+/-     0.016731%    +i   0.9064797995E-001+/-     0.025083%
 42     0.1543315045E+000+/-     0.017146%    +i   0.9660484169E-001+/-     0.024196%
 43     0.1463368327E+000+/-     0.017456%    +i   0.1058074350E+000+/-     0.022663%
 44     0.1330394270E+000+/-     0.018348%    +i   0.1080124125E+000+/-     0.022527%
 45     0.1367853166E+000+/-     0.018024%    +i   0.1304569013E+000+/-     0.020474%
 46     0.1194060569E+000+/-     0.019501%    +i   0.1241938859E+000+/-     0.020919%
 47     0.1211719771E+000+/-     0.019425%    +i   0.1385541230E+000+/-     0.019541%
 48     0.1109996746E+000+/-     0.020515%    +i   0.1460602389E+000+/-     0.019036%
 49     0.1038652940E+000+/-     0.021479%    +i   0.1546262716E+000+/-     0.018342%
 50     0.9276783565E-001+/-     0.023669%    +i   0.1593083944E+000+/-     0.018153%
 51     0.8108574678E-001+/-     0.026422%    +i   0.1614427016E+000+/-     0.017963%
 52     0.7333611366E-001+/-     0.029131%    +i   0.1684226483E+000+/-     0.017449%
 53     0.5613966753E-001+/-     0.035753%    +i   0.1690719130E+000+/-     0.017393%
 54     0.4150580684E-001+/-     0.047945%    +i   0.1737209917E+000+/-     0.017109%
 55     0.3969486016E-001+/-     0.052808%    +i   0.1746443036E+000+/-     0.016817%
 56     0.2745767962E-001+/-     0.078594%    +i   0.1782859177E+000+/-     0.016647%
 57     0.1945443349E-001+/-     0.109038%    +i   0.1828138972E+000+/-     0.016090%
 58     0.5927935274E-002+/-     0.366280%    +i   0.1726297882E+000+/-     0.016532%
 59    -0.5698578805E-002+/-     0.398323%    +i   0.1828413787E+000+/-     0.015854%
 60    -0.1777356254E-001+/-     0.130793%    +i   0.1857265846E+000+/-     0.015522%
 61    -0.2902519506E-001+/-     0.084341%    +i   0.1930703355E+000+/-     0.015061%
 62    -0.3842833091E-001+/-     0.063689%    +i   0.1805821053E+000+/-     0.015332%
 63    -0.5216350674E-001+/-     0.050936%    +i   0.1860175153E+000+/-     0.014926%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -478204597
   8000000000.00000        190451319.000000     
 (25600.0000000000,0.000000000000000E+000)
 (157886338.000000,2.637635962543620E-002)
 (30880.1497847141,-5.158812005690801E-006)   1.00000000000000     
