 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -265386710
 40     0.1271221987E+000+/-     0.030979%    +i   0.4231789426E-001+/-     0.030981%
 41     0.1282054067E+000+/-     0.030628%    +i   0.4848442299E-001+/-     0.030629%
 42     0.1181113695E+000+/-     0.031654%    +i   0.5016662279E-001+/-     0.031655%
 43     0.1223961241E+000+/-     0.030816%    +i   0.5788991749E-001+/-     0.030817%
 44     0.1166626333E+000+/-     0.031250%    +i   0.6104171550E-001+/-     0.031250%
 45     0.1106581876E+000+/-     0.031734%    +i   0.6369688077E-001+/-     0.031734%
 46     0.1078938511E+000+/-     0.031750%    +i   0.6803418426E-001+/-     0.031750%
 47     0.1165052047E+000+/-     0.030151%    +i   0.8019809687E-001+/-     0.030151%
 48     0.1046396576E+000+/-     0.031357%    +i   0.7842623359E-001+/-     0.031357%
 49     0.1015909268E+000+/-     0.031326%    +i   0.8274496858E-001+/-     0.031326%
 50     0.1005823291E+000+/-     0.030949%    +i   0.8890060930E-001+/-     0.030949%
 51     0.9876087125E-001+/-     0.030657%    +i   0.9467530472E-001+/-     0.030657%
 52     0.9645643843E-001+/-     0.030401%    +i   0.1002589823E+000+/-     0.030401%
 53     0.9327736312E-001+/-     0.030247%    +i   0.1051214475E+000+/-     0.030247%
 54     0.9070808799E-001+/-     0.029948%    +i   0.1110235978E+000+/-     0.029948%
 55     0.8122456244E-001+/-     0.030846%    +i   0.1080036682E+000+/-     0.030846%
 56     0.7718809211E-001+/-     0.030759%    +i   0.1118624246E+000+/-     0.030758%
 57     0.8225630957E-001+/-     0.028893%    +i   0.1302366668E+000+/-     0.028892%
 58     0.7404618007E-001+/-     0.029465%    +i   0.1282866792E+000+/-     0.029463%
 59     0.7031442072E-001+/-     0.029138%    +i   0.1341547305E+000+/-     0.029136%
 60     0.6826411677E-001+/-     0.028368%    +i   0.1445093186E+000+/-     0.028364%
 61     0.5940820478E-001+/-     0.029044%    +i   0.1404435643E+000+/-     0.029037%
 62     0.6181251446E-001+/-     0.027095%    +i   0.1639854686E+000+/-     0.027086%
 63     0.5198537157E-001+/-     0.027856%    +i   0.1575038723E+000+/-     0.027842%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -265386710
   3000000000.00000        70611663.0000000     
 (25600.0000000000,0.000000000000000E+000)
 (59705963.0000000,2.418702597467128E-002)
 (30276.0140189013,-1.226488445525410E-005)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.4771862980E-001+/-     0.035852%    +i  -0.1598188767E+000+/-     0.035852%
  1     0.5212290386E-001+/-     0.025404%    +i  -0.1578633467E+000+/-     0.025392%
  2     0.6231238911E-001+/-     0.024634%    +i  -0.1654030526E+000+/-     0.024626%
  3     0.5901165413E-001+/-     0.026609%    +i  -0.1394870094E+000+/-     0.026603%
  4     0.6909613445E-001+/-     0.025746%    +i  -0.1462460342E+000+/-     0.025743%
  5     0.7079980369E-001+/-     0.026512%    +i  -0.1351027861E+000+/-     0.026509%
  6     0.7484954926E-001+/-     0.026756%    +i  -0.1296948066E+000+/-     0.026755%
  7     0.8224813084E-001+/-     0.026381%    +i  -0.1302348857E+000+/-     0.026380%
  8     0.7769615416E-001+/-     0.027995%    +i  -0.1125642526E+000+/-     0.027995%
  9     0.8099262206E-001+/-     0.028206%    +i  -0.1076789409E+000+/-     0.028205%
 10     0.8993941583E-001+/-     0.027462%    +i  -0.1100608243E+000+/-     0.027462%
 11     0.9448038930E-001+/-     0.027441%    +i  -0.1064754701E+000+/-     0.027441%
 12     0.9416316523E-001+/-     0.028094%    +i  -0.9786792944E-001+/-     0.028094%
 13     0.9587190538E-001+/-     0.028409%    +i  -0.9190881838E-001+/-     0.028409%
 14     0.1007987036E+000+/-     0.028228%    +i  -0.8908879124E-001+/-     0.028228%
 15     0.1019788764E+000+/-     0.028548%    +i  -0.8306026064E-001+/-     0.028548%
 16     0.1054170601E+000+/-     0.028525%    +i  -0.7900879843E-001+/-     0.028525%
 17     0.1156668228E+000+/-     0.027629%    +i  -0.7962019444E-001+/-     0.027629%
 18     0.1097114598E+000+/-     0.028748%    +i  -0.6918136063E-001+/-     0.028748%
 19     0.1118535934E+000+/-     0.028819%    +i  -0.6438160341E-001+/-     0.028819%
 20     0.1170098988E+000+/-     0.028490%    +i  -0.6122565001E-001+/-     0.028490%
 21     0.1207378886E+000+/-     0.028329%    +i  -0.5710363606E-001+/-     0.028330%
 22     0.1211614087E+000+/-     0.028536%    +i  -0.5144558299E-001+/-     0.028537%
 23     0.1244260032E+000+/-     0.028386%    +i  -0.4704929147E-001+/-     0.028388%
 24     0.1258054698E+000+/-     0.028432%    +i  -0.4188666046E-001+/-     0.028435%
 25     0.1353094692E+000+/-     0.027587%    +i  -0.3911140573E-001+/-     0.027590%
 26     0.1288777750E+000+/-     0.028421%    +i  -0.3162770768E-001+/-     0.028427%
 27     0.1326576156E+000+/-     0.028138%    +i  -0.2701962495E-001+/-     0.028149%
 28     0.1338465564E+000+/-     0.028116%    +i  -0.2170722950E-001+/-     0.028135%
 29     0.1418487823E+000+/-     0.027389%    +i  -0.1716799843E-001+/-     0.027428%
 30     0.1364401883E+000+/-     0.027983%    +i  -0.1097581290E-001+/-     0.028084%
 31     0.1487638984E+000+/-     0.026831%    +i  -0.6023382676E-002+/-     0.027253%
 32     0.1331288038E+000+/-     0.028375%    +i  -0.5393079138E-010+/-     0.000000%
 33     0.1487638984E+000+/-     0.026831%    +i   0.6023382556E-002+/-     0.027253%
 34     0.1364401883E+000+/-     0.027983%    +i   0.1097581279E-001+/-     0.028084%
 35     0.1418487823E+000+/-     0.027389%    +i   0.1716799832E-001+/-     0.027428%
 36     0.1338465565E+000+/-     0.028116%    +i   0.2170722939E-001+/-     0.028135%
 37     0.1326576157E+000+/-     0.028138%    +i   0.2701962484E-001+/-     0.028149%
 38     0.1288777751E+000+/-     0.028421%    +i   0.3162770758E-001+/-     0.028427%
 39     0.1353094692E+000+/-     0.027587%    +i   0.3911140562E-001+/-     0.027590%
 40     0.1258054698E+000+/-     0.028432%    +i   0.4188666036E-001+/-     0.028435%
 41     0.1244260033E+000+/-     0.028386%    +i   0.4704929137E-001+/-     0.028388%
 42     0.1211614087E+000+/-     0.028536%    +i   0.5144558289E-001+/-     0.028537%
 43     0.1207378887E+000+/-     0.028329%    +i   0.5710363596E-001+/-     0.028330%
 44     0.1170098988E+000+/-     0.028490%    +i   0.6122564991E-001+/-     0.028490%
 45     0.1118535935E+000+/-     0.028819%    +i   0.6438160332E-001+/-     0.028819%
 46     0.1097114598E+000+/-     0.028748%    +i   0.6918136054E-001+/-     0.028748%
 47     0.1156668228E+000+/-     0.027629%    +i   0.7962019435E-001+/-     0.027629%
 48     0.1054170602E+000+/-     0.028525%    +i   0.7900879835E-001+/-     0.028525%
 49     0.1019788765E+000+/-     0.028548%    +i   0.8306026056E-001+/-     0.028548%
 50     0.1007987036E+000+/-     0.028228%    +i   0.8908879115E-001+/-     0.028228%
 51     0.9587190546E-001+/-     0.028409%    +i   0.9190881830E-001+/-     0.028409%
 52     0.9416316531E-001+/-     0.028094%    +i   0.9786792936E-001+/-     0.028094%
 53     0.9448038939E-001+/-     0.027441%    +i   0.1064754700E+000+/-     0.027441%
 54     0.8993941592E-001+/-     0.027462%    +i   0.1100608242E+000+/-     0.027462%
 55     0.8099262215E-001+/-     0.028206%    +i   0.1076789408E+000+/-     0.028205%
 56     0.7769615425E-001+/-     0.027995%    +i   0.1125642525E+000+/-     0.027995%
 57     0.8224813095E-001+/-     0.026381%    +i   0.1302348856E+000+/-     0.026380%
 58     0.7484954937E-001+/-     0.026756%    +i   0.1296948066E+000+/-     0.026755%
 59     0.7079980380E-001+/-     0.026512%    +i   0.1351027861E+000+/-     0.026509%
 60     0.6909613457E-001+/-     0.025746%    +i   0.1462460342E+000+/-     0.025743%
 61     0.5901165424E-001+/-     0.026609%    +i   0.1394870094E+000+/-     0.026603%
 62     0.6231238924E-001+/-     0.024634%    +i   0.1654030525E+000+/-     0.024626%
 63     0.5212290399E-001+/-     0.025404%    +i   0.1578633466E+000+/-     0.025392%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -265386710
   3500000000.00000        82362183.0000000     
 (25600.0000000000,0.000000000000000E+000)
 (69640675.0000000,3.290843367844665E-002)
 (30276.4423923232,-1.430701664633603E-005)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.4627510607E-001+/-     0.033710%    +i  -0.1549835976E+000+/-     0.033710%
  1     0.5296131559E-001+/-     0.023337%    +i  -0.1603855322E+000+/-     0.023325%
  2     0.6193260758E-001+/-     0.022877%    +i  -0.1644282457E+000+/-     0.022869%
  3     0.6095581626E-001+/-     0.024244%    +i  -0.1440412891E+000+/-     0.024239%
  4     0.6990849978E-001+/-     0.023706%    +i  -0.1478859615E+000+/-     0.023702%
  5     0.7291682211E-001+/-     0.024185%    +i  -0.1392039300E+000+/-     0.024182%
  6     0.7517264453E-001+/-     0.024717%    +i  -0.1303091711E+000+/-     0.024716%
  7     0.8229273535E-001+/-     0.024420%    +i  -0.1303036546E+000+/-     0.024419%
  8     0.7762580327E-001+/-     0.025933%    +i  -0.1124655594E+000+/-     0.025932%
  9     0.8004759485E-001+/-     0.026271%    +i  -0.1064167867E+000+/-     0.026270%
 10     0.9020092176E-001+/-     0.025392%    +i  -0.1103647655E+000+/-     0.025392%
 11     0.9678525637E-001+/-     0.025102%    +i  -0.1091026148E+000+/-     0.025102%
 12     0.9531957756E-001+/-     0.025854%    +i  -0.9907364188E-001+/-     0.025854%
 13     0.9612501817E-001+/-     0.026270%    +i  -0.9215445416E-001+/-     0.026270%
 14     0.1002585402E+000+/-     0.026207%    +i  -0.8861414937E-001+/-     0.026207%
 15     0.1051017874E+000+/-     0.026038%    +i  -0.8560496834E-001+/-     0.026038%
 16     0.1053067346E+000+/-     0.026426%    +i  -0.7892642643E-001+/-     0.026426%
 17     0.1174848050E+000+/-     0.025383%    +i  -0.8087292773E-001+/-     0.025383%
 18     0.1110071001E+000+/-     0.026463%    +i  -0.6999768489E-001+/-     0.026463%
 19     0.1143733199E+000+/-     0.026389%    +i  -0.6583674078E-001+/-     0.026389%
 20     0.1174193748E+000+/-     0.026334%    +i  -0.6143472809E-001+/-     0.026334%
 21     0.1198811089E+000+/-     0.026325%    +i  -0.5669545410E-001+/-     0.026325%
 22     0.1208795667E+000+/-     0.026453%    +i  -0.5132592645E-001+/-     0.026454%
 23     0.1241246038E+000+/-     0.026316%    +i  -0.4693827962E-001+/-     0.026317%
 24     0.1276521522E+000+/-     0.026135%    +i  -0.4249905164E-001+/-     0.026137%
 25     0.1358744826E+000+/-     0.025490%    +i  -0.3926096297E-001+/-     0.025494%
 26     0.1298613738E+000+/-     0.026216%    +i  -0.3186279379E-001+/-     0.026222%
 27     0.1311150256E+000+/-     0.026207%    +i  -0.2669382176E-001+/-     0.026217%
 28     0.1321703693E+000+/-     0.026198%    +i  -0.2142933614E-001+/-     0.026216%
 29     0.1410434543E+000+/-     0.025433%    +i  -0.1708889816E-001+/-     0.025469%
 30     0.1380447315E+000+/-     0.025760%    +i  -0.1110317689E-001+/-     0.025853%
 31     0.1459063841E+000+/-     0.025086%    +i  -0.5904728012E-002+/-     0.025480%
 32     0.1310462784E+000+/-     0.026481%    +i  -0.6192541587E-010+/-     0.000000%
 33     0.1459063841E+000+/-     0.025086%    +i   0.5904727874E-002+/-     0.025480%
 34     0.1380447315E+000+/-     0.025760%    +i   0.1110317675E-001+/-     0.025853%
 35     0.1410434543E+000+/-     0.025433%    +i   0.1708889803E-001+/-     0.025469%
 36     0.1321703693E+000+/-     0.026198%    +i   0.2142933602E-001+/-     0.026216%
 37     0.1311150256E+000+/-     0.026207%    +i   0.2669382164E-001+/-     0.026217%
 38     0.1298613738E+000+/-     0.026216%    +i   0.3186279367E-001+/-     0.026222%
 39     0.1358744826E+000+/-     0.025490%    +i   0.3926096284E-001+/-     0.025494%
 40     0.1276521522E+000+/-     0.026135%    +i   0.4249905151E-001+/-     0.026137%
 41     0.1241246038E+000+/-     0.026316%    +i   0.4693827950E-001+/-     0.026317%
 42     0.1208795668E+000+/-     0.026453%    +i   0.5132592634E-001+/-     0.026454%
 43     0.1198811090E+000+/-     0.026325%    +i   0.5669545399E-001+/-     0.026325%
 44     0.1174193749E+000+/-     0.026334%    +i   0.6143472798E-001+/-     0.026334%
 45     0.1143733200E+000+/-     0.026389%    +i   0.6583674067E-001+/-     0.026389%
 46     0.1110071002E+000+/-     0.026463%    +i   0.6999768478E-001+/-     0.026463%
 47     0.1174848051E+000+/-     0.025383%    +i   0.8087292762E-001+/-     0.025383%
 48     0.1053067347E+000+/-     0.026426%    +i   0.7892642633E-001+/-     0.026426%
 49     0.1051017875E+000+/-     0.026038%    +i   0.8560496824E-001+/-     0.026038%
 50     0.1002585403E+000+/-     0.026207%    +i   0.8861414928E-001+/-     0.026207%
 51     0.9612501826E-001+/-     0.026270%    +i   0.9215445407E-001+/-     0.026270%
 52     0.9531957765E-001+/-     0.025854%    +i   0.9907364179E-001+/-     0.025854%
 53     0.9678525648E-001+/-     0.025102%    +i   0.1091026147E+000+/-     0.025102%
 54     0.9020092186E-001+/-     0.025392%    +i   0.1103647654E+000+/-     0.025392%
 55     0.8004759495E-001+/-     0.026271%    +i   0.1064167866E+000+/-     0.026270%
 56     0.7762580337E-001+/-     0.025933%    +i   0.1124655593E+000+/-     0.025932%
 57     0.8229273547E-001+/-     0.024420%    +i   0.1303036545E+000+/-     0.024419%
 58     0.7517264466E-001+/-     0.024717%    +i   0.1303091711E+000+/-     0.024716%
 59     0.7291682224E-001+/-     0.024185%    +i   0.1392039299E+000+/-     0.024182%
 60     0.6990849992E-001+/-     0.023706%    +i   0.1478859615E+000+/-     0.023702%
 61     0.6095581639E-001+/-     0.024244%    +i   0.1440412890E+000+/-     0.024239%
 62     0.6193260773E-001+/-     0.022877%    +i   0.1644282457E+000+/-     0.022869%
 63     0.5296131574E-001+/-     0.023337%    +i   0.1603855322E+000+/-     0.023325%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -265386710
   3500000000.00000        80161031.0000000     
 (25600.0000000000,0.000000000000000E+000)
 (66398001.0000000,2.429486940099408E-002)
 (30906.3881847889,-1.130857335006023E-005)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.4766327532E-001+/-     0.037741%    +i  -0.1467414619E+000+/-     0.035344%
  1     0.2491365883E-001+/-     0.077637%    +i  -0.1740470585E+000+/-     0.022628%
  2     0.3871471767E-001+/-     0.050185%    +i  -0.1795284464E+000+/-     0.022256%
  3     0.3521870279E-001+/-     0.055063%    +i  -0.1613617869E+000+/-     0.023409%
  4     0.4889786348E-001+/-     0.041163%    +i  -0.1669089832E+000+/-     0.022938%
  5     0.5310376152E-001+/-     0.038166%    +i  -0.1574395513E+000+/-     0.023537%
  6     0.5854577515E-001+/-     0.035872%    +i  -0.1566667907E+000+/-     0.023528%
  7     0.6707405093E-001+/-     0.032009%    +i  -0.1539807278E+000+/-     0.023602%
  8     0.6694544852E-001+/-     0.031858%    +i  -0.1362861541E+000+/-     0.024936%
  9     0.7190886325E-001+/-     0.030943%    +i  -0.1383156516E+000+/-     0.024717%
 10     0.8309996896E-001+/-     0.028648%    +i  -0.1429785436E+000+/-     0.024133%
 11     0.8995705463E-001+/-     0.027470%    +i  -0.1340455094E+000+/-     0.024561%
 12     0.9363636741E-001+/-     0.027201%    +i  -0.1302095354E+000+/-     0.024805%
 13     0.9733793976E-001+/-     0.026890%    +i  -0.1213911688E+000+/-     0.025331%
 14     0.1054828365E+000+/-     0.026242%    +i  -0.1147119712E+000+/-     0.025467%
 15     0.1081405577E+000+/-     0.026199%    +i  -0.1081463285E+000+/-     0.025870%
 16     0.1113474740E+000+/-     0.026022%    +i  -0.1038845714E+000+/-     0.026073%
 17     0.1237803202E+000+/-     0.025055%    +i  -0.1036850114E+000+/-     0.025488%
 18     0.1227329122E+000+/-     0.025645%    +i  -0.9084349783E-001+/-     0.026486%
 19     0.1272030878E+000+/-     0.025413%    +i  -0.8783913941E-001+/-     0.026604%
 20     0.1322943922E+000+/-     0.025233%    +i  -0.8168879522E-001+/-     0.026733%
 21     0.1373777048E+000+/-     0.024967%    +i  -0.7828595425E-001+/-     0.026818%
 22     0.1353992195E+000+/-     0.025456%    +i  -0.6746494737E-001+/-     0.027645%
 23     0.1409329767E+000+/-     0.025272%    +i  -0.6026384034E-001+/-     0.027968%
 24     0.1490427832E+000+/-     0.024749%    +i  -0.5799734407E-001+/-     0.028300%
 25     0.1502609606E+000+/-     0.024817%    +i  -0.4981453840E-001+/-     0.028591%
 26     0.1509117774E+000+/-     0.024954%    +i  -0.4292596514E-001+/-     0.030521%
 27     0.1530204550E+000+/-     0.024921%    +i  -0.3574956609E-001+/-     0.032101%
 28     0.1573616152E+000+/-     0.024691%    +i  -0.2994138273E-001+/-     0.035006%
 29     0.1633075532E+000+/-     0.024339%    +i  -0.2173289941E-001+/-     0.040686%
 30     0.1593104982E+000+/-     0.024703%    +i  -0.1508190078E-001+/-     0.053183%
 31     0.1702409673E+000+/-     0.023925%    +i  -0.8962587483E-002+/-     0.081620%
 32     0.1586873939E+000+/-     0.024822%    +i  -0.5806333703E-010+/-     0.000000%
 33     0.1702409673E+000+/-     0.023925%    +i   0.8962587358E-002+/-     0.081620%
 34     0.1593104982E+000+/-     0.024703%    +i   0.1508190067E-001+/-     0.053183%
 35     0.1633075532E+000+/-     0.024339%    +i   0.2173289929E-001+/-     0.040686%
 36     0.1573616152E+000+/-     0.024691%    +i   0.2994138261E-001+/-     0.035006%
 37     0.1530204551E+000+/-     0.024921%    +i   0.3574956598E-001+/-     0.032101%
 38     0.1509117774E+000+/-     0.024954%    +i   0.4292596502E-001+/-     0.030521%
 39     0.1502609606E+000+/-     0.024817%    +i   0.4981453829E-001+/-     0.028591%
 40     0.1490427833E+000+/-     0.024749%    +i   0.5799734396E-001+/-     0.028300%
 41     0.1409329767E+000+/-     0.025272%    +i   0.6026384024E-001+/-     0.027968%
